Placer,3473.0,41.0,21,0,2020-09-21
Placer,3492.0,42.0,19,1,2020-09-22
Placer,3506.0,43.0,14,1,2020-09-23
Placer,3514.0,44.0,8,1,2020-09-24
Placer,3527.0,44.0,13,0,2020-09-25
Placer,3551.0,45.0,24,1,2020-09-26
Placer,3562.0,45.0,11,0,2020-09-27
Placer,3572.0,45.0,10,0,2020-09-28
Placer,3570.0,45.0,-2,0,2020-09-29
Placer,3585.0,48.0,15,3,2020-09-30
Placer,3599.0,48.0,14,0,2020-10-01
Placer,3612.0,49.0,13,1,2020-10-02
Placer,3648.0,49.0,36,0,2020-10-03
Placer,3664.0,49.0,16,0,2020-10-04
Placer,3670.0,49.0,6,0,2020-10-05
Placer,3680.0,51.0,10,2,2020-10-06
Placer,3693.0,51.0,13,0,2020-10-07
Placer,3715.0,51.0,22,0,2020-10-08
Placer,3737.0,51.0,22,0,2020-10-09
Placer,3757.0,51.0,20,0,2020-10-10
Placer,3787.0,51.0,30,0,2020-10-11
Placer,3808.0,51.0,21,0,2020-10-12
Placer,3825.0,51.0,17,0,2020-10-13
Placer,3829.0,51.0,4,0,2020-10-14
Placer,3848.0,52.0,19,1,2020-10-15
Placer,3864.0,52.0,16,0,2020-10-16
San Luis Obispo,3285.0,27.0,23,1,2020-09-16
San Luis Obispo,3299.0,27.0,14,0,2020-09-17
San Luis Obispo,3328.0,27.0,29,0,2020-09-18
San Luis Obispo,3369.0,27.0,41,0,2020-09-19
San Luis Obispo,3393.0,27.0,24,0,2020-09-20
San Luis Obispo,3406.0,27.0,13,0,2020-09-21
San Luis Obispo,3420.0,27.0,14,0,2020-09-22
San Luis Obispo,3447.0,29.0,27,2,2020-09-23
San Luis Obispo,3480.0,29.0,33,0,2020-09-24
San Luis Obispo,3512.0,29.0,32,0,2020-09-25
San Luis Obispo,3546.0,29.0,34,0,2020-09-26
San Luis Obispo,3562.0,29.0,16,0,2020-09-27
San Luis Obispo,3567.0,29.0,5,0,2020-09-28
San Luis Obispo,3581.0,31.0,14,2,2020-09-29
San Luis Obispo,3597.0,31.0,16,0,2020-09-30
San Luis Obispo,3625.0,31.0,28,0,2020-10-01
San Luis Obispo,3654.0,31.0,29,0,2020-10-02
San Luis Obispo,3670.0,31.0,16,0,2020-10-03
San Luis Obispo,3688.0,31.0,18,0,2020-10-04
San Luis Obispo,3710.0,31.0,22,0,2020-10-05
San Luis Obispo,3723.0,31.0,13,0,2020-10-06
San Luis Obispo,3749.0,31.0,26,0,2020-10-07
San Luis Obispo,3785.0,31.0,36,0,2020-10-08
San Luis Obispo,3810.0,31.0,25,0,2020-10-09
San Luis Obispo,3832.0,31.0,22,0,2020-10-10
San Luis Obispo,3874.0,31.0,42,0,2020-10-11
San Luis Obispo,3874.0,31.0,0,0,2020-10-12
San Luis Obispo,3892.0,32.0,18,1,2020-10-13
San Luis Obispo,3901.0,32.0,9,0,2020-10-14
San Luis Obispo,3934.0,32.0,33,0,2020-10-15
San Luis Obispo,3952.0,32.0,18,0,2020-10-16
Solano,5899.0,52.0,21,0,2020-09-16
Solano,5915.0,55.0,16,3,2020-09-17
Solano,5961.0,55.0,46,0,2020-09-18
Solano,5998.0,55.0,37,0,2020-09-19
Solano,6020.0,55.0,22,0,2020-09-20
Solano,6019.0,55.0,-1,0,2020-09-21
Solano,6107.0,57.0,88,2,2020-09-22
Solano,6123.0,60.0,16,3,2020-09-23
Solano,6137.0,63.0,14,3,2020-09-24
Solano,6179.0,63.0,42,0,2020-09-25
Solano,6209.0,63.0,30,0,2020-09-26
Solano,6211.0,63.0,2,0,2020-09-27
Solano,6254.0,65.0,43,2,2020-09-28
Solano,6303.0,69.0,49,4,2020-09-29
Solano,6315.0,71.0,12,2,2020-09-30
Solano,6352.0,71.0,37,0,2020-10-01
Solano,6385.0,71.0,33,0,2020-10-02
Solano,6419.0,71.0,34,0,2020-10-03
Solano,6445.0,71.0,26,0,2020-10-04
Solano,6475.0,72.0,30,1,2020-10-05
Solano,6506.0,72.0,31,0,2020-10-06
Solano,6526.0,74.0,20,2,2020-10-07
Solano,6556.0,74.0,30,0,2020-10-08
Solano,6614.0,74.0,58,0,2020-10-09
Solano,6655.0,74.0,41,0,2020-10-10
Solano,6685.0,74.0,30,0,2020-10-11
Solano,6742.0,74.0,57,0,2020-10-12
Solano,6761.0,74.0,19,0,2020-10-13
Solano,6786.0,74.0,25,0,2020-10-14
Solano,6830.0,74.0,44,0,2020-10-15
Solano,6879.0,74.0,49,0,2020-10-16
Monterey,8997.0,65.0,54,0,2020-09-16
Monterey,9113.0,65.0,116,0,2020-09-17
Monterey,9183.0,66.0,70,1,2020-09-18
Monterey,9237.0,67.0,54,1,2020-09-19
Monterey,9312.0,67.0,75,0,2020-09-20
Monterey,9331.0,69.0,19,2,2020-09-21
Monterey,9393.0,70.0,62,1,2020-09-22
Monterey,9452.0,70.0,59,0,2020-09-23
Monterey,9544.0,70.0,92,0,2020-09-24
Monterey,9581.0,71.0,37,1,2020-09-25
Monterey,9651.0,71.0,70,0,2020-09-26
Monterey,9724.0,72.0,73,1,2020-09-27
Monterey,9780.0,72.0,56,0,2020-09-28
Monterey,9826.0,73.0,46,1,2020-09-29
Monterey,9898.0,73.0,72,0,2020-09-30
Monterey,9958.0,74.0,60,1,2020-10-01
Monterey,9997.0,74.0,39,0,2020-10-02
Monterey,10092.0,75.0,95,1,2020-10-03
Monterey,10141.0,75.0,49,0,2020-10-04
Monterey,10187.0,75.0,46,0,2020-10-05
Monterey,10235.0,75.0,48,0,2020-10-06
Monterey,10272.0,78.0,37,3,2020-10-07
Monterey,10343.0,78.0,71,0,2020-10-08
Monterey,10369.0,78.0,26,0,2020-10-09
Monterey,10410.0,78.0,41,0,2020-10-10
Monterey,10445.0,80.0,35,2,2020-10-11
Monterey,10473.0,80.0,28,0,2020-10-12
Monterey,10574.0,81.0,101,1,2020-10-13
Monterey,10616.0,81.0,42,0,2020-10-14
Monterey,10677.0,82.0,61,1,2020-10-15
Monterey,10727.0,82.0,50,0,2020-10-16
Yuba,1000.0,7.0,9,0,2020-09-16
Yuba,1015.0,7.0,15,0,2020-09-17
Yuba,1020.0,7.0,5,0,2020-09-18
Yuba,1023.0,7.0,3,0,2020-09-19
Yuba,1029.0,7.0,6,0,2020-09-20
Yuba,1033.0,7.0,4,0,2020-09-21
Yuba,1035.0,7.0,2,0,2020-09-22
Yuba,1038.0,7.0,3,0,2020-09-23
Yuba,1042.0,7.0,4,0,2020-09-24
Yuba,1049.0,7.0,7,0,2020-09-25
Yuba,1056.0,7.0,7,0,2020-09-26
Yuba,1059.0,7.0,3,0,2020-09-27
Yuba,1062.0,8.0,3,1,2020-09-28
Yuba,1071.0,8.0,9,0,2020-09-29
Yuba,1075.0,8.0,4,0,2020-09-30
Yuba,1082.0,8.0,7,0,2020-10-01
Yuba,1090.0,8.0,8,0,2020-10-02
Yuba,1097.0,9.0,7,1,2020-10-03
Yuba,1103.0,9.0,6,0,2020-10-04
Yuba,1108.0,9.0,5,0,2020-10-05
Yuba,1114.0,10.0,6,1,2020-10-06
Yuba,1120.0,10.0,6,0,2020-10-07
Yuba,1126.0,10.0,6,0,2020-10-08
Yuba,1129.0,10.0,3,0,2020-10-09
Yuba,1134.0,10.0,5,0,2020-10-10
Yuba,1137.0,10.0,3,0,2020-10-11
Yuba,1141.0,10.0,4,0,2020-10-12
Yuba,1143.0,10.0,2,0,2020-10-13
Yuba,1147.0,10.0,4,0,2020-10-14
Yuba,1151.0,10.0,4,0,2020-10-15
Yuba,1155.0,10.0,4,0,2020-10-16
San Francisco,10502.0,91.0,88,0,2020-09-16
San Francisco,10564.0,91.0,62,0,2020-09-17
San Francisco,10644.0,96.0,80,5,2020-09-18
San Francisco,10741.0,97.0,97,1,2020-09-19
San Francisco,10743.0,99.0,2,2,2020-09-20
San Francisco,10743.0,99.0,0,0,2020-09-21
San Francisco,10893.0,99.0,150,0,2020-09-22
San Francisco,10926.0,99.0,33,0,2020-09-23
San Francisco,10992.0,99.0,66,0,2020-09-24
San Francisco,11066.0,99.0,74,0,2020-09-25
San Francisco,11113.0,101.0,47,2,2020-09-26
San Francisco,11114.0,101.0,1,0,2020-09-27
San Francisco,11114.0,101.0,0,0,2020-09-28
San Francisco,11142.0,101.0,28,0,2020-09-29
San Francisco,11247.0,104.0,105,3,2020-09-30
San Francisco,11284.0,106.0,37,2,2020-10-01
San Francisco,11398.0,107.0,114,1,2020-10-02
San Francisco,11475.0,107.0,77,0,2020-10-03
San Francisco,11474.0,108.0,-1,1,2020-10-04
San Francisco,11476.0,108.0,2,0,2020-10-05
San Francisco,11513.0,111.0,37,3,2020-10-06
San Francisco,11551.0,114.0,38,3,2020-10-07
San Francisco,11608.0,115.0,57,1,2020-10-08
San Francisco,11620.0,121.0,12,6,2020-10-09
San Francisco,11663.0,123.0,43,2,2020-10-10
San Francisco,11659.0,123.0,-4,0,2020-10-11
San Francisco,11659.0,123.0,0,0,2020-10-12
San Francisco,11659.0,123.0,0,0,2020-10-13
San Francisco,11783.0,123.0,124,0,2020-10-14
San Francisco,11808.0,126.0,25,3,2020-10-15
San Francisco,11840.0,130.0,32,4,2020-10-16
Orange,50414.0,1111.0,120,6,2020-09-16
Orange,50537.0,1115.0,123,4,2020-09-17
Orange,50733.0,1123.0,196,8,2020-09-18
Orange,50999.0,1127.0,266,4,2020-09-19
Orange,51233.0,1128.0,234,1,2020-09-20
Orange,51363.0,1128.0,130,0,2020-09-21
Orange,51528.0,1150.0,165,22,2020-09-22
Orange,51658.0,1176.0,130,26,2020-09-23
Orange,51749.0,1182.0,91,6,2020-09-24
Orange,52031.0,1204.0,282,22,2020-09-25
Orange,52203.0,1214.0,172,10,2020-09-26
Orange,52458.0,1216.0,255,2,2020-09-27
Orange,52633.0,1216.0,175,0,2020-09-28
Orange,52755.0,1249.0,122,33,2020-09-29
Orange,52916.0,1268.0,161,19,2020-09-30
Orange,53088.0,1275.0,172,7,2020-10-01
Orange,53299.0,1281.0,211,6,2020-10-02
Orange,53573.0,1286.0,274,5,2020-10-03
Orange,53966.0,1286.0,393,0,2020-10-04
Orange,54103.0,1287.0,137,1,2020-10-05
Orange,54203.0,1289.0,100,2,2020-10-06
Orange,54332.0,1292.0,129,3,2020-10-07
Orange,54523.0,1306.0,191,14,2020-10-08
Orange,54746.0,1316.0,223,10,2020-10-09
Orange,54965.0,1340.0,219,24,2020-10-10
Orange,55202.0,1341.0,237,1,2020-10-11
Orange,55373.0,1341.0,171,0,2020-10-12
Orange,55515.0,1341.0,142,0,2020-10-13
Orange,55756.0,1360.0,241,19,2020-10-14
Orange,55952.0,1391.0,196,31,2020-10-15
Orange,56091.0,1401.0,139,10,2020-10-16
Mono,147.0,2.0,0,0,2020-09-16
Mono,147.0,2.0,0,0,2020-09-17
Mono,147.0,2.0,0,0,2020-09-18
Mono,147.0,2.0,0,0,2020-09-19
Mono,147.0,2.0,0,0,2020-09-20
Mono,147.0,2.0,0,0,2020-09-21
Mono,149.0,2.0,2,0,2020-09-22
Mono,149.0,2.0,0,0,2020-09-23
Mono,149.0,2.0,0,0,2020-09-24
Mono,149.0,2.0,0,0,2020-09-25
Mono,148.0,2.0,-1,0,2020-09-26
Mono,148.0,2.0,0,0,2020-09-27
Mono,148.0,2.0,0,0,2020-09-28
Mono,149.0,2.0,1,0,2020-09-29
Mono,150.0,2.0,1,0,2020-09-30
Mono,150.0,2.0,0,0,2020-10-01
Mono,150.0,2.0,0,0,2020-10-02
Mono,152.0,2.0,2,0,2020-10-03
Mono,152.0,2.0,0,0,2020-10-04
Mono,152.0,2.0,0,0,2020-10-05
Mono,153.0,2.0,1,0,2020-10-06
Mono,153.0,2.0,0,0,2020-10-07
Mono,153.0,2.0,0,0,2020-10-08
Mono,154.0,2.0,1,0,2020-10-09
Mono,154.0,2.0,0,0,2020-10-10
Mono,154.0,2.0,0,0,2020-10-11
Mono,154.0,2.0,0,0,2020-10-12
Mono,155.0,2.0,1,0,2020-10-13
Mono,155.0,2.0,0,0,2020-10-14
Mono,155.0,2.0,0,0,2020-10-15
Mono,155.0,2.0,0,0,2020-10-16
Calaveras,254.0,13.0,6,0,2020-09-16
Calaveras,254.0,13.0,0,0,2020-09-17
Calaveras,255.0,14.0,1,1,2020-09-18
Calaveras,256.0,14.0,1,0,2020-09-19
Calaveras,256.0,14.0,0,0,2020-09-20
Calaveras,256.0,14.0,0,0,2020-09-21
Calaveras,258.0,14.0,2,0,2020-09-22
Calaveras,258.0,14.0,0,0,2020-09-23
Calaveras,258.0,14.0,0,0,2020-09-24
Calaveras,257.0,14.0,-1,0,2020-09-25
Calaveras,257.0,14.0,0,0,2020-09-26
Calaveras,257.0,14.0,0,0,2020-09-27
Calaveras,257.0,14.0,0,0,2020-09-28
Calaveras,261.0,14.0,4,0,2020-09-29
Calaveras,258.0,14.0,-3,0,2020-09-30
Calaveras,257.0,14.0,-1,0,2020-10-01
Calaveras,259.0,14.0,2,0,2020-10-02
Calaveras,259.0,14.0,0,0,2020-10-03
Calaveras,259.0,14.0,0,0,2020-10-04
Calaveras,259.0,14.0,0,0,2020-10-05
Calaveras,261.0,14.0,2,0,2020-10-06
Calaveras,262.0,14.0,1,0,2020-10-07
Calaveras,262.0,14.0,0,0,2020-10-08
Calaveras,262.0,16.0,0,2,2020-10-09
Calaveras,262.0,16.0,0,0,2020-10-10
Calaveras,262.0,16.0,0,0,2020-10-11
Calaveras,262.0,16.0,0,0,2020-10-12
Calaveras,262.0,16.0,0,0,2020-10-13
Calaveras,266.0,16.0,4,0,2020-10-14
Calaveras,267.0,16.0,1,0,2020-10-15
Calaveras,267.0,17.0,0,1,2020-10-16
Alpine,2.0,0.0,0,0,2020-09-16
Alpine,2.0,0.0,0,0,2020-09-17
Alpine,2.0,0.0,0,0,2020-09-18
Alpine,2.0,0.0,0,0,2020-09-19
Alpine,2.0,0.0,0,0,2020-09-20
Alpine,2.0,0.0,0,0,2020-09-21
Alpine,2.0,0.0,0,0,2020-09-22
Alpine,2.0,0.0,0,0,2020-09-23
Alpine,2.0,0.0,0,0,2020-09-24
Alpine,2.0,0.0,0,0,2020-09-25
Alpine,2.0,0.0,0,0,2020-09-26
Alpine,2.0,0.0,0,0,2020-09-27
Alpine,2.0,0.0,0,0,2020-09-28
Alpine,2.0,0.0,0,0,2020-09-29
Alpine,2.0,0.0,0,0,2020-09-30
Alpine,2.0,0.0,0,0,2020-10-01
Alpine,2.0,0.0,0,0,2020-10-02
Alpine,2.0,0.0,0,0,2020-10-03
Alpine,2.0,0.0,0,0,2020-10-04
Alpine,2.0,0.0,0,0,2020-10-05
Alpine,3.0,0.0,1,0,2020-10-06
Alpine,3.0,0.0,0,0,2020-10-07
Alpine,3.0,0.0,0,0,2020-10-08
Alpine,3.0,0.0,0,0,2020-10-09
Alpine,3.0,0.0,0,0,2020-10-10
Alpine,3.0,0.0,0,0,2020-10-11
Alpine,3.0,0.0,0,0,2020-10-12
Alpine,3.0,0.0,0,0,2020-10-13
Alpine,3.0,0.0,0,0,2020-10-14
Alpine,3.0,0.0,0,0,2020-10-15
Alpine,3.0,0.0,0,0,2020-10-16
Nevada,495.0,5.0,1,0,2020-09-16
Nevada,494.0,5.0,-1,0,2020-09-17
Nevada,504.0,6.0,10,1,2020-09-18
Nevada,505.0,6.0,1,0,2020-09-19
Nevada,511.0,6.0,6,0,2020-09-20
Nevada,515.0,6.0,4,0,2020-09-21
Nevada,523.0,6.0,8,0,2020-09-22
Nevada,523.0,6.0,0,0,2020-09-23
Nevada,527.0,7.0,4,1,2020-09-24
Nevada,529.0,7.0,2,0,2020-09-25
Nevada,534.0,7.0,5,0,2020-09-26
Nevada,537.0,7.0,3,0,2020-09-27
Nevada,538.0,7.0,1,0,2020-09-28
Nevada,539.0,7.0,1,0,2020-09-29
Nevada,540.0,7.0,1,0,2020-09-30
Nevada,543.0,7.0,3,0,2020-10-01
Nevada,543.0,7.0,0,0,2020-10-02
Nevada,544.0,7.0,1,0,2020-10-03
Nevada,547.0,7.0,3,0,2020-10-04
Nevada,550.0,7.0,3,0,2020-10-05
Nevada,551.0,7.0,1,0,2020-10-06
Nevada,552.0,7.0,1,0,2020-10-07
Nevada,556.0,8.0,4,1,2020-10-08
Nevada,561.0,8.0,5,0,2020-10-09
Nevada,564.0,8.0,3,0,2020-10-10
Nevada,569.0,8.0,5,0,2020-10-11
Nevada,570.0,8.0,1,0,2020-10-12
Nevada,572.0,8.0,2,0,2020-10-13
Nevada,573.0,8.0,1,0,2020-10-14
Nevada,575.0,8.0,2,0,2020-10-15
Nevada,579.0,8.0,4,0,2020-10-16
Butte,2704.0,33.0,9,2,2020-09-16
Butte,2720.0,33.0,16,0,2020-09-17
Butte,2738.0,35.0,18,2,2020-09-18
Butte,2748.0,35.0,10,0,2020-09-19
Butte,2764.0,35.0,16,0,2020-09-20
Butte,2769.0,40.0,5,5,2020-09-21
Butte,2776.0,40.0,7,0,2020-09-22
Butte,2790.0,43.0,14,3,2020-09-23
Butte,2803.0,43.0,13,0,2020-09-24
Butte,2819.0,44.0,16,1,2020-09-25
Butte,2827.0,44.0,8,0,2020-09-26
Butte,2833.0,44.0,6,0,2020-09-27
Butte,2837.0,44.0,4,0,2020-09-28
Butte,2848.0,44.0,11,0,2020-09-29
Butte,2858.0,45.0,10,1,2020-09-30
Butte,2865.0,45.0,7,0,2020-10-01
Butte,2879.0,45.0,14,0,2020-10-02
Butte,2894.0,45.0,15,0,2020-10-03
Butte,2903.0,45.0,9,0,2020-10-04
Butte,2910.0,45.0,7,0,2020-10-05
Butte,2925.0,45.0,15,0,2020-10-06
Butte,2927.0,45.0,2,0,2020-10-07
Butte,2935.0,45.0,8,0,2020-10-08
Butte,2956.0,45.0,21,0,2020-10-09
Butte,2962.0,45.0,6,0,2020-10-10
Butte,2967.0,45.0,5,0,2020-10-11
Butte,2975.0,48.0,8,3,2020-10-12
Butte,2992.0,48.0,17,0,2020-10-13
Butte,2995.0,50.0,3,2,2020-10-14
Butte,3000.0,50.0,5,0,2020-10-15
Butte,3004.0,50.0,4,0,2020-10-16
Santa Cruz,2089.0,8.0,10,1,2020-09-16
Santa Cruz,2155.0,8.0,66,0,2020-09-17
Santa Cruz,2180.0,8.0,25,0,2020-09-18
Santa Cruz,2198.0,8.0,18,0,2020-09-19
Santa Cruz,2199.0,8.0,1,0,2020-09-20
Santa Cruz,2257.0,8.0,58,0,2020-09-21
Santa Cruz,2264.0,8.0,7,0,2020-09-22
Santa Cruz,2283.0,9.0,19,1,2020-09-23
Santa Cruz,2300.0,9.0,17,0,2020-09-24
Santa Cruz,2309.0,9.0,9,0,2020-09-25
Santa Cruz,2336.0,9.0,27,0,2020-09-26
Santa Cruz,2359.0,9.0,23,0,2020-09-27
Santa Cruz,2359.0,9.0,0,0,2020-09-28
Santa Cruz,2383.0,10.0,24,1,2020-09-29
Santa Cruz,2405.0,12.0,22,2,2020-09-30
Santa Cruz,2418.0,12.0,13,0,2020-10-01
Santa Cruz,2463.0,12.0,45,0,2020-10-02
Santa Cruz,2476.0,12.0,13,0,2020-10-03
Santa Cruz,2483.0,12.0,7,0,2020-10-04
Santa Cruz,2492.0,12.0,9,0,2020-10-05
Santa Cruz,2510.0,14.0,18,2,2020-10-06
Santa Cruz,2518.0,18.0,8,4,2020-10-07
Santa Cruz,2535.0,19.0,17,1,2020-10-08
Santa Cruz,2555.0,20.0,20,1,2020-10-09
